path,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Gray_Hair,Straight_Hair,Wavy_Hair,Wearing_Hat,Young,Bald,Receding_Hairline,Male,Hair_Stage
blurred_52.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
noisy_52.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
crop_52.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
flipped_52.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
blurred_62.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
noisy_62.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
crop_62.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
flipped_62.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
blurred_64.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,4
noisy_64.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,4
crop_64.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,4
flipped_64.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,4
blurred_80.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
noisy_80.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
crop_80.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
flipped_80.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
blurred_89.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
noisy_89.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
crop_89.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
flipped_89.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
blurred_92.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
noisy_92.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
crop_92.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
flipped_92.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
blurred_97.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
noisy_97.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
crop_97.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
flipped_97.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2
blurred_113.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
noisy_113.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
crop_113.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
flipped_113.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
blurred_115.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,2
noisy_115.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,2
crop_115.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,2
flipped_115.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,2
blurred_133.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1
noisy_133.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1
crop_133.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1
flipped_133.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1
blurred_134.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
noisy_134.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
crop_134.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
flipped_134.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
blurred_142.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
noisy_142.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
crop_142.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
flipped_142.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
blurred_157.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
noisy_157.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
crop_157.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
flipped_157.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
blurred_164.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
noisy_164.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
crop_164.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
flipped_164.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
blurred_168.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
noisy_168.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
crop_168.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
flipped_168.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
blurred_178.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
noisy_178.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
crop_178.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
flipped_178.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
blurred_180.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
noisy_180.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
crop_180.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
flipped_180.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
blurred_196.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
noisy_196.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
crop_196.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
flipped_196.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
blurred_211.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2
noisy_211.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2
crop_211.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2
flipped_211.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2
blurred_243.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1
noisy_243.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1
crop_243.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1
flipped_243.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1
blurred_244.jpg.npy,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1
noisy_244.jpg.npy,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1
crop_244.jpg.npy,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1
flipped_244.jpg.npy,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1
blurred_246.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
noisy_246.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
crop_246.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
flipped_246.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
blurred_247.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
noisy_247.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
crop_247.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
flipped_247.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
blurred_249.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
noisy_249.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
crop_249.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
flipped_249.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
blurred_256.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
noisy_256.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
crop_256.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
flipped_256.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
blurred_264.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
noisy_264.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
crop_264.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
flipped_264.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
blurred_272.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
noisy_272.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
crop_272.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
flipped_272.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
blurred_281.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
noisy_281.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
crop_281.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
flipped_281.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
blurred_282.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
noisy_282.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
crop_282.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
flipped_282.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
blurred_283.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
noisy_283.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
crop_283.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
flipped_283.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
blurred_286.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
noisy_286.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
crop_286.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
flipped_286.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
blurred_288.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,2
noisy_288.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,2
crop_288.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,2
flipped_288.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,2
blurred_292.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
noisy_292.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
crop_292.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
flipped_292.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
blurred_293.jpg.npy,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1
noisy_293.jpg.npy,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1
crop_293.jpg.npy,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1
flipped_293.jpg.npy,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1
blurred_297.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
noisy_297.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
crop_297.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
flipped_297.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
blurred_304.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
noisy_304.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
crop_304.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
flipped_304.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
blurred_317.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
noisy_317.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
crop_317.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
flipped_317.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
blurred_321.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,3
noisy_321.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,3
crop_321.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,3
flipped_321.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,3
blurred_324.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
noisy_324.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
crop_324.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
flipped_324.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2
blurred_328.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
noisy_328.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
crop_328.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
flipped_328.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
blurred_331.jpg.npy,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,2
noisy_331.jpg.npy,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,2
crop_331.jpg.npy,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,2
flipped_331.jpg.npy,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,2
blurred_334.jpg.npy,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
noisy_334.jpg.npy,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
crop_334.jpg.npy,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
flipped_334.jpg.npy,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
blurred_336.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
noisy_336.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
crop_336.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
flipped_336.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
blurred_340.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
noisy_340.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
crop_340.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
flipped_340.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1
blurred_343.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,2
noisy_343.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,2
crop_343.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,2
flipped_343.jpg.npy,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,2
blurred_347.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
noisy_347.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
crop_347.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
flipped_347.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
blurred_348.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
noisy_348.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
crop_348.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
flipped_348.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
blurred_355.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
noisy_355.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
crop_355.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
flipped_355.jpg.npy,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1
blurred_356.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
noisy_356.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
crop_356.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
flipped_356.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
blurred_373.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
noisy_373.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
crop_373.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
flipped_373.jpg.npy,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
blurred_386.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
noisy_386.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
crop_386.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
flipped_386.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
blurred_387.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
noisy_387.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
crop_387.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
flipped_387.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
blurred_402.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
noisy_402.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
crop_402.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
flipped_402.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
blurred_408.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
noisy_408.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
crop_408.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
flipped_408.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2
blurred_410.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
noisy_410.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
crop_410.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
flipped_410.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
blurred_416.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
noisy_416.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
crop_416.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
flipped_416.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,2
blurred_417.jpg.npy,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
noisy_417.jpg.npy,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
crop_417.jpg.npy,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
flipped_417.jpg.npy,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,2
blurred_418.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
noisy_418.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
crop_418.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
flipped_418.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
blurred_419.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
noisy_419.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
crop_419.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
flipped_419.jpg.npy,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
blurred_422.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
noisy_422.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
crop_422.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
flipped_422.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
blurred_430.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
noisy_430.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
crop_430.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
flipped_430.jpg.npy,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
blurred_445.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
noisy_445.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
crop_445.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
flipped_445.jpg.npy,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
blurred_448.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
noisy_448.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
crop_448.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
flipped_448.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
blurred_450.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
noisy_450.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
crop_450.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
flipped_450.jpg.npy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
blurred_456.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
noisy_456.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
crop_456.jpg.npy,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1
